ParticipantID,Trial,FixationNo,StartTime,EndTime,Duration,PositionX,PositionY,PupilSize,EyeTracked,Task,Order,Stimulus,SearchOrCount,video
cass1,1,1,4,376,374,885.8,551.9,5965,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,2,404,550,148,824.9,466,5975,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,3,578,788,212,780.2,365.79999999999995,5787,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,4,840,1098,260,767.9,749.5,5590,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,5,1140,1282,144,711.9,606.7,5625,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,6,1346,1606,262,1371.4,371.5,5793,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,7,1650,1934,286,859.5,335.9,5930,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,8,1960,2104,146,785.1,391,5950,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,9,2128,2402,276,821.9,374.4,5943,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,10,2450,2598,150,1118.8,408.1,5925,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,11,2652,2898,248,813,611.9,5803,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,12,2936,3174,240,501.8,576.2,5732,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,13,3210,3552,344,435.6,502.1,5764,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,14,3578,3976,400,332.3,424.6,5858,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,15,4044,4190,148,1250.1,375.6,5830,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,16,4222,4466,246,1300,241.10000000000002,5649,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,17,4534,4872,340,1460,822.3,5451,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,18,4932,5110,180,835.2,630.1,5386,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,19,5142,5316,176,770.9,586.5,5413,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,20,5360,5664,306,926.2,397.29999999999995,5675,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,21,5718,6304,588,777.4,601.9,5708,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,22,6370,6486,118,1455.8,422.4,5828,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,23,6640,6900,262,1340.8,395,5901,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,24,6962,7202,242,726.4,483.29999999999995,6012,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,25,7226,7444,220,727.1,413.70000000000005,5966,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,26,7474,7724,252,787.5,285.29999999999995,5978,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,27,7766,7952,188,490.3,351.6,6004,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,28,8192,8372,182,683.8,573.2,6022,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,29,8408,8596,190,769,555.6,6074,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,30,8650,8824,176,1141.3,259.5,6017,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,31,8860,8964,106,1250.5,196,5925,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,32,9016,9284,270,817.2,296.4,5839,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,33,9310,9644,336,732.7,340.5,5840,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,34,9664,9690,28,693,313.4,5916,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,35,9732,9994,264,347.7,352.5,5904,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,36,10018,10372,356,292.9,383.29999999999995,5810,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,37,10386,10450,66,272.5,364.1,5753,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,38,10518,10790,274,1244.3,314.29999999999995,5836,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,39,10816,11104,290,1293.4,248.70000000000005,5873,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,40,11134,11490,358,1478.3,394.9,5781,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,41,11522,11842,322,1517.9,609.7,5568,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,42,11876,12124,250,1264.5,515.7,5491,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,43,12158,12270,114,1169.5,480.6,5473,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,44,12310,12590,282,838.5,358.9,5628,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,45,12624,12814,192,761.7,352.9,5705,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,46,12840,13002,164,730.9,296.29999999999995,5711,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,47,13058,13168,112,1262.6,228.29999999999995,5723,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,48,13230,13426,198,1024.4,680.9,5686,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,49,13468,13712,246,703.5,588.2,5768,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,50,13772,14024,254,1462.6,852.6,5719,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,51,14074,14230,158,1119.4,969.2,5702,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,52,14292,14454,164,478.2,875.4,5581,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,53,14480,14774,296,392.6,776,5652,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,54,14824,15054,232,675.2,850.4,5665,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,55,15118,15398,282,1470.5,905.3,5491,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,56,15458,15718,262,1274.3,440.5,5636,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,57,15776,15954,180,681.9,447.6,5784,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,58,15990,16148,160,421.3,500.9,5768,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,59,16208,16306,100,840.4,259.9,5911,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,60,16362,16646,286,346.5,310.6,5917,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,61,16672,16826,156,273.9,260,5867,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,62,16894,17218,326,1239.8,184.20000000000005,5750,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,63,17246,17326,82,1076.9,233.20000000000005,5746,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,64,17492,17786,296,1178,408,5723,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,65,17810,17996,188,1108.8,387.20000000000005,5723,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,66,18040,18350,312,754,394.1,5674,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,67,18394,18838,446,413.7,510.29999999999995,5703,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,68,18858,19010,154,401.7,462.6,5715,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,69,19050,19242,194,156.6,523.7,5655,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,70,19300,19740,442,714.6,297.20000000000005,5861,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,71,19768,19984,218,814.1,230.10000000000002,5918,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,72,20032,20304,274,1354.5,177.29999999999995,5863,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,73,20342,20606,266,1518.5,389.29999999999995,5720,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,74,20638,20922,286,1434.8,481.70000000000005,5548,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,1,75,20956,21224,270,1222.5,497.79999999999995,5600,RIGHT,Visual foraging,1,sheep.jpg,Search,NA
cass1,2,1,4,150,148,1217.4,493,5690,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,2,206,482,278,719.1,478.4,5842,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,3,520,698,180,857.7,480.70000000000005,5861,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,4,832,1004,174,855.3,556.3,5720,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,5,1028,1472,446,835.7,505.9,5903,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,6,1506,1736,232,1014,262.1,6013,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,7,1760,1932,174,944.8,201.79999999999995,6024,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,8,1982,2240,260,897,452.79999999999995,6089,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,9,2262,2768,508,841.6,482.9,6215,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,10,2816,2950,136,1087.2,684.8,6003,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,11,2980,3190,212,1129.5,777.9,5874,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,12,3242,3408,168,815.1,590.6,5911,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,13,3454,3904,452,575,359.6,6095,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,14,3924,4098,176,562.8,324.79999999999995,6134,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,15,4128,4306,180,720.1,288.9,6050,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,16,4316,4600,286,710,264.4,6018,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,17,4630,4804,176,579.4,293.20000000000005,6003,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,18,4818,5052,236,555.8,314.79999999999995,6010,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,19,5086,5272,188,801.4,76.89999999999998,6036,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,20,5296,5450,156,846.6,62.10000000000002,6021,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,21,5488,5682,196,637.1,187.60000000000002,6050,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,22,5834,5984,152,487.3,100.20000000000005,5968,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,23,6008,6102,96,533.1,90.39999999999998,6003,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,24,6156,6320,166,990.9,156.29999999999995,6110,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,25,6342,6846,506,930.1,150.5,6210,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,26,6904,7232,330,1114.6,476.79999999999995,6213,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,27,7274,7484,212,822.6,636,6017,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,28,7508,7708,202,796.2,667.3,5907,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,29,7736,7906,172,856,579.9,5835,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,30,7930,8116,188,808.6,514.5,5843,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,31,8164,8600,438,987.2,765.2,5856,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,32,8638,8898,262,1093.2,794.5,5805,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,33,8946,9126,182,830.3,723,5818,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,34,9146,9524,380,808,676,5777,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,35,9550,9774,226,779.4,575.4,5709,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,36,9810,9940,132,790.1,476.20000000000005,5756,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,37,9986,10306,322,341.4,517.4,5772,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,38,10330,10472,144,309.4,501,5764,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,39,10526,10986,462,230,868.1,5795,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,40,11018,11240,224,384.5,988,5825,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,41,11260,11676,418,332.4,1007.7,5850,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,42,11744,12010,268,1138.9,701.5,5982,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,43,12038,12226,190,1121.6,607.2,6014,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,44,12262,12782,522,1017.8,761.7,5973,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,45,12842,13112,272,1086.7,280.20000000000005,5907,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,46,13158,13250,94,1360.9,302.1,5862,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,47,13294,13608,316,938.7,144.29999999999995,6026,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,48,13628,13854,228,886.9,136,6153,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,49,13886,14200,316,714.3,121.10000000000002,6181,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,50,14222,14726,506,760.7,151.79999999999995,6178,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,51,14768,14966,200,868.4,367.29999999999995,6053,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,52,14990,15172,184,827.4,482.20000000000005,5979,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,53,15332,16096,766,812.5,486.70000000000005,6023,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,54,16128,16372,246,607.8,501.4,5986,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,55,16406,16708,304,381.1,500.1,6154,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,56,16730,16822,94,340.8,495.6,6292,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,57,16876,17142,268,717.9,738.4,6316,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,58,17162,17456,296,733,678.7,6363,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,59,17506,17828,324,1102.5,606.7,6340,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,60,17870,18152,284,1146.3,777.7,6250,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,61,18188,18344,158,1230.6,613.6,6177,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,62,18392,18720,330,972.3,785.6,6011,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,63,18742,19006,266,991.5,778.5,5982,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,64,19046,19316,272,808.5,710.1,6038,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,65,19366,19744,380,1115.9,342.9,6051,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,66,19776,19998,224,933.5,200.79999999999995,6083,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,67,20186,20502,318,887.2,149.79999999999995,6137,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,68,20526,20670,146,926,173.20000000000005,6141,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,69,20700,20954,256,721.5,122.39999999999998,6051,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,2,70,20986,21168,184,642.2,249.20000000000005,6068,RIGHT,Visual foraging,1,flower.jpg,Search,NA
cass1,3,1,4,184,182,643.3,245.79999999999995,6193,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,2,216,438,224,456.7,283.70000000000005,6238,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,3,492,958,468,911.7,288.1,6119,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,4,1000,1170,172,1090.7,119.5,6053,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,5,1214,1418,206,746.8,328.6,6062,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,6,1474,1830,358,892.9,776.3,5954,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,7,1872,2046,176,1048.2,550.5,5873,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,8,2104,2476,374,796.1,954.9,5847,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,9,2514,2712,200,793,846,5918,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,10,2768,2892,126,391.5,706.1,6003,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,11,2942,3084,144,31.4,624.2,6093,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,12,3116,3296,182,288.8,658,6053,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,13,3328,3448,122,259.2,446.29999999999995,5919,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,14,3476,3682,208,279,290.5,5879,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,15,3730,4316,588,574.6,240.20000000000005,5958,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,16,4340,4670,332,491.7,212.39999999999998,5808,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,17,4726,4980,256,1016,122.29999999999995,5906,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,18,5036,5362,328,1498.7,140.29999999999995,5864,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,19,5404,5642,240,1246.4,269,5987,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,20,5678,5916,240,982.3,318.9,5994,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,21,5984,6172,190,365.9,344.1,6107,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,22,6216,6676,462,117.4,312.29999999999995,6094,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,23,6702,7212,512,18.8,353.70000000000005,5828,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,24,7262,7668,408,422.6,362.9,5842,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,25,7706,7904,200,355,155.20000000000005,6079,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,26,7930,8226,298,298,80.10000000000002,6075,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,27,8460,8638,180,307.1,105.5,6181,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,28,8652,8858,208,311.6,74.60000000000002,6244,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,29,8886,9308,424,221,133.60000000000002,6173,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,30,9332,9526,196,251.5,174.89999999999998,6064,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,31,9568,10046,480,711.5,242.20000000000005,5978,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,32,10080,10404,326,943.2,227.79999999999995,5907,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,33,10420,10742,324,914.4,213,6087,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,34,10800,11008,210,1472.3,299.4,6164,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,35,11050,11238,190,1119.9,415.70000000000005,6133,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,36,11262,11488,228,1048.6,423.20000000000005,6093,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,37,11508,11760,254,1013.1,410.4,6106,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,38,11800,12168,370,1269.8,306.4,6198,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,39,12208,12428,222,945.7,305.9,6245,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,40,12480,12872,394,548.4,338.29999999999995,6178,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,41,13008,13240,234,328.7,338.70000000000005,5933,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,42,13276,13552,278,70.8,366.5,5922,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,43,13586,13960,376,399.1,344.70000000000005,6034,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,44,13984,14440,458,315.9,330,6089,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,45,14514,14708,196,876.3,958.3,6013,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,46,14734,15022,290,837.9,884.7,6016,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,47,15078,15186,110,1143.4,879,5862,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,48,15234,15484,252,653.2,995.4,5789,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,49,15530,15836,308,233.5,628.7,5858,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,50,15866,16020,156,208.5,492.1,5933,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,51,16048,16228,182,70.6,414.4,5901,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,52,16248,16392,146,29.7,378.4,5860,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,53,16422,16760,340,202.7,294.20000000000005,5916,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,54,16876,17130,256,157.9,305.20000000000005,5770,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,55,17156,17368,214,59.5,273.79999999999995,5676,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,56,17402,17588,188,131.9,280.6,5644,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,57,17612,17876,266,68.8,280.79999999999995,5610,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,58,17946,18240,296,999.2,269.4,5763,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,59,18256,18390,136,966.6,253.60000000000002,5808,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,60,18444,18650,208,1407.1,259.29999999999995,5787,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,61,18686,19204,520,1509.1,126.29999999999995,5863,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,62,19232,19570,340,1360.8,114.29999999999995,5823,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,63,19600,19782,184,1538.9,115.29999999999995,5804,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,64,19794,20188,396,1520.6,115.29999999999995,5872,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,65,20234,20478,246,1390.6,447.79999999999995,5866,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,66,20512,20716,206,1135.7,487.20000000000005,5880,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,67,20776,21010,236,1365.2,986.7,5918,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,3,68,21062,21218,158,1055.8,518.3,6027,RIGHT,Visual foraging,1,fjord.jpg,Search,NA
cass1,4,1,6,128,124,1068.4,463.5,5999,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,2,152,462,312,1016.2,398.79999999999995,6088,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,3,496,702,208,858,537.5,5957,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,4,730,1092,364,761.2,472.4,5724,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,5,1136,1336,202,357.8,455,5635,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,6,1366,1602,238,271.5,340.9,5601,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,7,1646,1860,216,594.7,254.79999999999995,5765,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,8,1904,2086,184,851.3,192.89999999999998,5939,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,9,2138,2342,206,1567.7,372.79999999999995,5923,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,10,2370,2548,180,1600.3,484.6,5823,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,11,2700,2858,160,1251.9,420.4,5714,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,12,2884,2984,102,1273.6,351.5,5768,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,13,3042,3232,192,1479.2,920.7,5778,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,14,3256,3406,152,1416.1,900.7,5779,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,15,3438,3672,236,1453.2,1034.4,5657,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,16,3732,3958,228,856.1,972.4,5680,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,17,3988,4212,226,675.8,983.4,5759,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,18,4252,4536,286,405.9,924.7,5777,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,19,4580,4804,226,249.1,643.9,5822,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,20,4834,5112,280,174,514.7,5817,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,21,5140,5436,298,125.9,398.4,5794,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,22,5486,5994,510,604.3,413.9,5674,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,23,6026,6452,428,377.3,278.70000000000005,5713,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,24,6480,6810,332,381.1,161.70000000000005,5833,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,25,6870,7016,148,1084.7,232.20000000000005,5954,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,26,7230,7360,132,1030.1,312.6,5876,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,27,7396,7688,294,861.2,455.70000000000005,5989,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,28,7714,7964,252,764.7,443.70000000000005,5920,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,29,8020,8122,104,1181.7,707.6,5820,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,30,8168,8378,212,751.5,505.9,5876,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
cass1,4,31,8396,8622,228,735.9,474,6017,RIGHT,Visual foraging,1,droplets.jpg,Search,NA
